counterparty_id,acct_last_updated_ts_dayOfMonth,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
70124,26,142.16500000000002,2,77.5,-1.9999999999999987,206.83,206.83,77.5,0.0,64.665,91.4501200108562,91.4501200108562,284.33000000000004,4181.562225000001,8363.124450000001,8363.124450000001
12437,8,368.2,1,368.2,NaN,368.2,368.2,368.2,NaN,0.0,NaN,NaN,368.2,0.0,NaN,NaN
69581,16,147.54,1,147.54,NaN,147.54,147.54,147.54,NaN,0.0,NaN,NaN,147.54,0.0,NaN,NaN
14819,1,84.72,1,84.72,NaN,84.72,84.72,84.72,NaN,0.0,NaN,NaN,84.72,0.0,NaN,NaN
16701,6,303.12,1,303.12,NaN,303.12,303.12,303.12,NaN,0.0,NaN,NaN,303.12,0.0,NaN,NaN
70360,8,80.5,1,80.5,NaN,80.5,80.5,80.5,NaN,0.0,NaN,NaN,80.5,0.0,NaN,NaN
14085,14,213.385,2,147.95,-1.999999999999997,278.82,278.82,147.95,-4.155084142081633E-16,65.435,92.53906445388348,92.53906445388348,426.77,4281.739225,8563.47845,8563.47845
16003,25,573.7,1,573.7,NaN,573.7,573.7,573.7,NaN,0.0,NaN,NaN,573.7,0.0,NaN,NaN
17188,27,82.66,1,82.66,NaN,82.66,82.66,82.66,NaN,0.0,NaN,NaN,82.66,0.0,NaN,NaN
69968,13,206.48999999999998,2,107.7,-2.0000000000000018,305.28,305.28,107.7,0.0,98.78999999999999,139.71015782683804,139.71015782683804,412.97999999999996,9759.4641,19518.9282,19518.9282
16923,4,391.52,1,391.52,NaN,391.52,391.52,391.52,NaN,0.0,NaN,NaN,391.52,0.0,NaN,NaN
69786,14,24.38,1,24.38,NaN,24.38,24.38,24.38,NaN,0.0,NaN,NaN,24.38,0.0,NaN,NaN
13149,17,506.16,1,506.16,NaN,506.16,506.16,506.16,NaN,0.0,NaN,NaN,506.16,0.0,NaN,NaN
70163,20,219.06,1,219.06,NaN,219.06,219.06,219.06,NaN,0.0,NaN,NaN,219.06,0.0,NaN,NaN
70064,11,307.41,1,307.41,NaN,307.41,307.41,307.41,NaN,0.0,NaN,NaN,307.41,0.0,NaN,NaN
13327,26,484.1,1,484.1,NaN,484.1,484.1,484.1,NaN,0.0,NaN,NaN,484.1,0.0,NaN,NaN
16656,4,814.48,1,814.48,NaN,814.48,814.48,814.48,NaN,0.0,NaN,NaN,814.48,0.0,NaN,NaN
16668,10,19.5,1,19.5,NaN,19.5,19.5,19.5,NaN,0.0,NaN,NaN,19.5,0.0,NaN,NaN
69718,14,245.41,2,100.82,-2.0,390.0,390.0,100.82,0.0,144.59,204.48113898352582,204.48113898352582,490.82,20906.2681,41812.5362,41812.5362
12839,15,322.4,1,322.4,NaN,322.4,322.4,322.4,NaN,0.0,NaN,NaN,322.4,0.0,NaN,NaN
17949,20,432.0,1,432.0,NaN,432.0,432.0,432.0,NaN,0.0,NaN,NaN,432.0,0.0,NaN,NaN
15192,25,306.33,1,306.33,NaN,306.33,306.33,306.33,NaN,0.0,NaN,NaN,306.33,0.0,NaN,NaN
69824,28,685.61,1,685.61,NaN,685.61,685.61,685.61,NaN,0.0,NaN,NaN,685.61,0.0,NaN,NaN
70219,21,306.19,1,306.19,NaN,306.19,306.19,306.19,NaN,0.0,NaN,NaN,306.19,0.0,NaN,NaN
13301,17,137.19,1,137.19,NaN,137.19,137.19,137.19,NaN,0.0,NaN,NaN,137.19,0.0,NaN,NaN
69791,2,149.35,1,149.35,NaN,149.35,149.35,149.35,NaN,0.0,NaN,NaN,149.35,0.0,NaN,NaN
17573,10,174.71,1,174.71,NaN,174.71,174.71,174.71,NaN,0.0,NaN,NaN,174.71,0.0,NaN,NaN
70171,18,625.475,2,1094.9,-1.9999999999999996,156.05,1094.9,156.05,0.0,469.42500000000007,663.8672015169902,663.8672015169902,1250.95,220359.83062500006,440719.6612500001,440719.6612500001
70442,13,159.79,1,159.79,NaN,159.79,159.79,159.79,NaN,0.0,NaN,NaN,159.79,0.0,NaN,NaN
13375,8,778.65,1,778.65,NaN,778.65,778.65,778.65,NaN,0.0,NaN,NaN,778.65,0.0,NaN,NaN
16141,18,620.4,1,620.4,NaN,620.4,620.4,620.4,NaN,0.0,NaN,NaN,620.4,0.0,NaN,NaN
17530,9,395.55,1,395.55,NaN,395.55,395.55,395.55,NaN,0.0,NaN,NaN,395.55,0.0,NaN,NaN
15399,23,305.17,1,305.17,NaN,305.17,305.17,305.17,NaN,0.0,NaN,NaN,305.17,0.0,NaN,NaN
69755,5,341.36,1,341.36,NaN,341.36,341.36,341.36,NaN,0.0,NaN,NaN,341.36,0.0,NaN,NaN
13709,3,82.8,1,82.8,NaN,82.8,82.8,82.8,NaN,0.0,NaN,NaN,82.8,0.0,NaN,NaN
16477,22,495.2,1,495.2,NaN,495.2,495.2,495.2,NaN,0.0,NaN,NaN,495.2,0.0,NaN,NaN
69873,25,181.38,1,181.38,NaN,181.38,181.38,181.38,NaN,0.0,NaN,NaN,181.38,0.0,NaN,NaN
12371,8,1527.96,1,1527.96,NaN,1527.96,1527.96,1527.96,NaN,0.0,NaN,NaN,1527.96,0.0,NaN,NaN
13575,7,147.41,1,147.41,NaN,147.41,147.41,147.41,NaN,0.0,NaN,NaN,147.41,0.0,NaN,NaN
70182,26,65.8,1,65.8,NaN,65.8,65.8,65.8,NaN,0.0,NaN,NaN,65.8,0.0,NaN,NaN
17211,24,426.16499999999996,2,419.33,-2.0000000000000013,433.0,433.0,419.33,3.560365874429879E-16,6.835000000000008,9.666149698820115,9.666149698820115,852.3299999999999,46.717225000000106,93.43445000000021,93.43445000000021
16444,29,113.27,1,113.27,NaN,113.27,113.27,113.27,NaN,0.0,NaN,NaN,113.27,0.0,NaN,NaN
17193,12,760.74,1,760.74,NaN,760.74,760.74,760.74,NaN,0.0,NaN,NaN,760.74,0.0,NaN,NaN
13571,23,136.63,1,136.63,NaN,136.63,136.63,136.63,NaN,0.0,NaN,NaN,136.63,0.0,NaN,NaN
15835,19,278.58,1,278.58,NaN,278.58,278.58,278.58,NaN,0.0,NaN,NaN,278.58,0.0,NaN,NaN
69624,25,319.68,1,319.68,NaN,319.68,319.68,319.68,NaN,0.0,NaN,NaN,319.68,0.0,NaN,NaN
70658,9,905.65,1,905.65,NaN,905.65,905.65,905.65,NaN,0.0,NaN,NaN,905.65,0.0,NaN,NaN
69565,13,719.61,1,719.61,NaN,719.61,719.61,719.61,NaN,0.0,NaN,NaN,719.61,0.0,NaN,NaN
69270,22,486.65,1,486.65,NaN,486.65,486.65,486.65,NaN,0.0,NaN,NaN,486.65,0.0,NaN,NaN
13091,13,345.82,1,345.82,NaN,345.82,345.82,345.82,NaN,0.0,NaN,NaN,345.82,0.0,NaN,NaN
15021,28,212.27,1,212.27,NaN,212.27,212.27,212.27,NaN,0.0,NaN,NaN,212.27,0.0,NaN,NaN
15022,3,39.95,1,39.95,NaN,39.95,39.95,39.95,NaN,0.0,NaN,NaN,39.95,0.0,NaN,NaN
17081,24,178.26,1,178.26,NaN,178.26,178.26,178.26,NaN,0.0,NaN,NaN,178.26,0.0,NaN,NaN
12374,15,742.93,1,742.93,NaN,742.93,742.93,742.93,NaN,0.0,NaN,NaN,742.93,0.0,NaN,NaN
69993,26,160.19,1,160.19,NaN,160.19,160.19,160.19,NaN,0.0,NaN,NaN,160.19,0.0,NaN,NaN
17419,17,477.67,1,477.67,NaN,477.67,477.67,477.67,NaN,0.0,NaN,NaN,477.67,0.0,NaN,NaN
14113,29,442.14,1,442.14,NaN,442.14,442.14,442.14,NaN,0.0,NaN,NaN,442.14,0.0,NaN,NaN
70603,15,159.65,1,159.65,NaN,159.65,159.65,159.65,NaN,0.0,NaN,NaN,159.65,0.0,NaN,NaN
18127,8,185.34,1,185.34,NaN,185.34,185.34,185.34,NaN,0.0,NaN,NaN,185.34,0.0,NaN,NaN
69412,5,306.35,1,306.35,NaN,306.35,306.35,306.35,NaN,0.0,NaN,NaN,306.35,0.0,NaN,NaN
70184,4,279.75,1,279.75,NaN,279.75,279.75,279.75,NaN,0.0,NaN,NaN,279.75,0.0,NaN,NaN
18058,21,170.16,1,170.16,NaN,170.16,170.16,170.16,NaN,0.0,NaN,NaN,170.16,0.0,NaN,NaN
14448,22,273.0,1,273.0,NaN,273.0,273.0,273.0,NaN,0.0,NaN,NaN,273.0,0.0,NaN,NaN
13040,17,373.74,1,373.74,NaN,373.74,373.74,373.74,NaN,0.0,NaN,NaN,373.74,0.0,NaN,NaN
70278,15,255.34,1,255.34,NaN,255.34,255.34,255.34,NaN,0.0,NaN,NaN,255.34,0.0,NaN,NaN
18077,7,255.34,1,255.34,NaN,255.34,255.34,255.34,NaN,0.0,NaN,NaN,255.34,0.0,NaN,NaN
70127,29,395.0,1,395.0,NaN,395.0,395.0,395.0,NaN,0.0,NaN,NaN,395.0,0.0,NaN,NaN
70166,9,312.64,1,312.64,NaN,312.64,312.64,312.64,NaN,0.0,NaN,NaN,312.64,0.0,NaN,NaN
14292,26,24.96,1,24.96,NaN,24.96,24.96,24.96,NaN,0.0,NaN,NaN,24.96,0.0,NaN,NaN
15856,23,264.99,1,264.99,NaN,264.99,264.99,264.99,NaN,0.0,NaN,NaN,264.99,0.0,NaN,NaN
18180,22,310.73,1,310.73,NaN,310.73,310.73,310.73,NaN,0.0,NaN,NaN,310.73,0.0,NaN,NaN
70029,7,484.1,1,484.1,NaN,484.1,484.1,484.1,NaN,0.0,NaN,NaN,484.1,0.0,NaN,NaN
69651,22,172.4,1,172.4,NaN,172.4,172.4,172.4,NaN,0.0,NaN,NaN,172.4,0.0,NaN,NaN
17389,14,4414.88,1,4414.88,NaN,4414.88,4414.88,4414.88,NaN,0.0,NaN,NaN,4414.88,0.0,NaN,NaN
13394,30,302.1,1,302.1,NaN,302.1,302.1,302.1,NaN,0.0,NaN,NaN,302.1,0.0,NaN,NaN
70698,13,200.52,1,200.52,NaN,200.52,200.52,200.52,NaN,0.0,NaN,NaN,200.52,0.0,NaN,NaN
17951,7,17.7,1,17.7,NaN,17.7,17.7,17.7,NaN,0.0,NaN,NaN,17.7,0.0,NaN,NaN
70304,15,34.8,1,34.8,NaN,34.8,34.8,34.8,NaN,0.0,NaN,NaN,34.8,0.0,NaN,NaN
70138,24,16.95,1,16.95,NaN,16.95,16.95,16.95,NaN,0.0,NaN,NaN,16.95,0.0,NaN,NaN
70048,25,8.9,1,8.9,NaN,8.9,8.9,8.9,NaN,0.0,NaN,NaN,8.9,0.0,NaN,NaN
69457,12,70.56,1,70.56,NaN,70.56,70.56,70.56,NaN,0.0,NaN,NaN,70.56,0.0,NaN,NaN
13093,4,12.75,1,12.75,NaN,12.75,12.75,12.75,NaN,0.0,NaN,NaN,12.75,0.0,NaN,NaN
13477,9,5.1,1,5.1,NaN,5.1,5.1,5.1,NaN,0.0,NaN,NaN,5.1,0.0,NaN,NaN
13534,31,2.93,1,2.93,NaN,2.93,2.93,2.93,NaN,0.0,NaN,NaN,2.93,0.0,NaN,NaN
69651,26,28.05,1,28.05,NaN,28.05,28.05,28.05,NaN,0.0,NaN,NaN,28.05,0.0,NaN,NaN
69595,14,57.6,1,57.6,NaN,57.6,57.6,57.6,NaN,0.0,NaN,NaN,57.6,0.0,NaN,NaN
13448,9,2.95,1,2.95,NaN,2.95,2.95,2.95,NaN,0.0,NaN,NaN,2.95,0.0,NaN,NaN
70457,19,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
12818,7,24.2,1,24.2,NaN,24.2,24.2,24.2,NaN,0.0,NaN,NaN,24.2,0.0,NaN,NaN
12919,26,15.9,1,15.9,NaN,15.9,15.9,15.9,NaN,0.0,NaN,NaN,15.9,0.0,NaN,NaN
70224,19,0.48,1,0.48,NaN,0.48,0.48,0.48,NaN,0.0,NaN,NaN,0.48,0.0,NaN,NaN
16984,22,9.9,1,9.9,NaN,9.9,9.9,9.9,NaN,0.0,NaN,NaN,9.9,0.0,NaN,NaN
14141,6,24.95,1,24.95,NaN,24.95,24.95,24.95,NaN,0.0,NaN,NaN,24.95,0.0,NaN,NaN
14607,12,80.0,1,80.0,NaN,80.0,80.0,80.0,NaN,0.0,NaN,NaN,80.0,0.0,NaN,NaN
15525,29,14.9,1,14.9,NaN,14.9,14.9,14.9,NaN,0.0,NaN,NaN,14.9,0.0,NaN,NaN
15498,18,224.69,1,224.69,NaN,224.69,224.69,224.69,NaN,0.0,NaN,NaN,224.69,0.0,NaN,NaN
13758,23,362.45,1,362.45,NaN,362.45,362.45,362.45,NaN,0.0,NaN,NaN,362.45,0.0,NaN,NaN
16552,19,95.29,1,95.29,NaN,95.29,95.29,95.29,NaN,0.0,NaN,NaN,95.29,0.0,NaN,NaN
69932,28,328.70666666666665,3,572.38,-1.5000000000000009,165.14,572.38,165.14,0.5892560077717294,175.63961765185238,215.1137209322858,215.1137209322858,986.12,30849.27528888889,46273.91293333333,46273.91293333333
15889,15,297.92,1,297.92,NaN,297.92,297.92,297.92,NaN,0.0,NaN,NaN,297.92,0.0,NaN,NaN
18102,31,395.76,1,395.76,NaN,395.76,395.76,395.76,NaN,0.0,NaN,NaN,395.76,0.0,NaN,NaN
69878,4,1149.29,1,1149.29,NaN,1149.29,1149.29,1149.29,NaN,0.0,NaN,NaN,1149.29,0.0,NaN,NaN
70355,23,443.1033333333333,3,945.55,-1.500000000000003,378.9,945.55,4.86,0.24446093117230025,386.7091672332351,473.62006928901707,473.62006928901707,1329.31,149543.9800222222,224315.97003333332,224315.97003333332
15465,2,210.275,2,332.1,-2.0000000000000004,88.45,332.1,88.45,0.0,121.82500000000002,172.28656723610231,172.28656723610231,420.55,14841.330625000004,29682.66125000001,29682.66125000001
14732,17,203.1,1,203.1,NaN,203.1,203.1,203.1,NaN,0.0,NaN,NaN,203.1,0.0,NaN,NaN
70323,5,104.76,1,104.76,NaN,104.76,104.76,104.76,NaN,0.0,NaN,NaN,104.76,0.0,NaN,NaN
70322,28,121.2,1,121.2,NaN,121.2,121.2,121.2,NaN,0.0,NaN,NaN,121.2,0.0,NaN,NaN
69826,25,157.5666666666667,3,125.13,-1.5000000000000002,282.48,282.48,65.09,0.4864818853390939,91.66499162105939,112.26622837404547,112.26622837404547,472.70000000000005,8402.470688888889,12603.706033333332,12603.706033333332
69799,22,288.34000000000003,2,497.48,-1.9999999999999964,79.2,497.48,79.2,4.072384824083195E-16,209.14000000000001,295.7686244347091,295.7686244347091,576.6800000000001,43739.539600000004,87479.07920000001,87479.07920000001
15967,12,173.8,1,173.8,NaN,173.8,173.8,173.8,NaN,0.0,NaN,NaN,173.8,0.0,NaN,NaN
15777,30,193.8,2,102.0,-2.0000000000000004,285.6,285.6,102.0,0.0,91.80000000000001,129.82480502585014,129.82480502585014,387.6,8427.240000000002,16854.480000000003,16854.480000000003
13113,13,594.4866666666667,3,755.05,-1.4999999999999996,792.5,792.5,235.91,-0.695596577006274,254.01252598160502,311.1005384651935,311.1005384651935,1783.46,64522.363355555564,96783.54503333334,96783.54503333334
70059,18,15.8,1,15.8,NaN,15.8,15.8,15.8,NaN,0.0,NaN,NaN,15.8,0.0,NaN,NaN
69955,24,156.74,2,307.23,-2.000000000000001,6.25,307.23,6.25,0.0,150.49,212.8249990015271,212.8249990015271,313.48,22647.240100000003,45294.480200000005,45294.480200000005
70023,24,54.4,2,101.25,-1.9999999999999993,7.55,101.25,7.55,0.0,46.85,66.2559053971795,66.2559053971795,108.8,2194.9225,4389.845,4389.845
70031,13,201.28,2,398.22,-2.0,4.34,398.22,4.34,0.0,196.94000000000003,278.5152189737574,278.5152189737574,402.56,38785.36360000001,77570.72720000002,77570.72720000002
69907,4,350.1,1,350.1,NaN,350.1,350.1,350.1,NaN,0.0,NaN,NaN,350.1,0.0,NaN,NaN
69869,1,194.2,2,348.2,-2.0,40.2,348.2,40.2,0.0,154.0,217.78888860545663,217.78888860545663,388.4,23716.0,47432.0,47432.0
69757,1,475.2,1,475.2,NaN,475.2,475.2,475.2,NaN,0.0,NaN,NaN,475.2,0.0,NaN,NaN
70307,10,483.3,1,483.3,NaN,483.3,483.3,483.3,NaN,0.0,NaN,NaN,483.3,0.0,NaN,NaN
70192,9,306.39,1,306.39,NaN,306.39,306.39,306.39,NaN,0.0,NaN,NaN,306.39,0.0,NaN,NaN
70500,31,1337.78,1,1337.78,NaN,1337.78,1337.78,1337.78,NaN,0.0,NaN,NaN,1337.78,0.0,NaN,NaN
14852,22,490.4,1,490.4,NaN,490.4,490.4,490.4,NaN,0.0,NaN,NaN,490.4,0.0,NaN,NaN
16133,22,241.26999999999998,2,403.34,-2.0000000000000004,79.2,403.34,79.2,0.0,162.07,229.2015920538075,229.2015920538075,482.53999999999996,26266.684899999997,52533.36979999999,52533.36979999999
69739,21,176.06,2,118.45,-1.9999999999999996,233.67,233.67,118.45,0.0,57.60999999999999,81.472843328314,81.472843328314,352.12,3318.912099999999,6637.824199999998,6637.824199999998
70344,25,225.97500000000002,2,142.16,-2.0,309.79,309.79,142.16,0.0,83.81500000000001,118.53230973030098,118.53230973030098,451.95000000000005,7024.954225000002,14049.908450000004,14049.908450000004
15179,20,67.5,1,67.5,NaN,67.5,67.5,67.5,NaN,0.0,NaN,NaN,67.5,0.0,NaN,NaN
70243,9,54.72,1,54.72,NaN,54.72,54.72,54.72,NaN,0.0,NaN,NaN,54.72,0.0,NaN,NaN
12877,1,89.4,1,89.4,NaN,89.4,89.4,89.4,NaN,0.0,NaN,NaN,89.4,0.0,NaN,NaN
70210,12,164.75,2,307.0,-2.0,22.5,307.0,22.5,0.0,142.25,201.17187924757278,201.17187924757278,329.5,20235.0625,40470.125,40470.125
70017,26,187.16,1,187.16,NaN,187.16,187.16,187.16,NaN,0.0,NaN,NaN,187.16,0.0,NaN,NaN
13999,2,336.46333333333337,3,335.64,-1.4999999999999984,358.7,358.7,315.05,0.06916857878608361,17.829545392098144,21.83664427821574,21.83664427821574,1009.3900000000001,317.89268888888813,476.8390333333322,476.8390333333322
16206,9,127.45,1,127.45,NaN,127.45,127.45,127.45,NaN,0.0,NaN,NaN,127.45,0.0,NaN,NaN
69611,3,799.38,1,799.38,NaN,799.38,799.38,799.38,NaN,0.0,NaN,NaN,799.38,0.0,NaN,NaN
17017,2,24.96,1,24.96,NaN,24.96,24.96,24.96,NaN,0.0,NaN,NaN,24.96,0.0,NaN,NaN
15599,6,448.83,1,448.83,NaN,448.83,448.83,448.83,NaN,0.0,NaN,NaN,448.83,0.0,NaN,NaN
69782,4,150.35,1,150.35,NaN,150.35,150.35,150.35,NaN,0.0,NaN,NaN,150.35,0.0,NaN,NaN
16369,24,354.45,1,354.45,NaN,354.45,354.45,354.45,NaN,0.0,NaN,NaN,354.45,0.0,NaN,NaN
17648,21,49.5,1,49.5,NaN,49.5,49.5,49.5,NaN,0.0,NaN,NaN,49.5,0.0,NaN,NaN
13571,20,120.59,1,120.59,NaN,120.59,120.59,120.59,NaN,0.0,NaN,NaN,120.59,0.0,NaN,NaN
14623,18,205.18,1,205.18,NaN,205.18,205.18,205.18,NaN,0.0,NaN,NaN,205.18,0.0,NaN,NaN
15625,3,249.94,1,249.94,NaN,249.94,249.94,249.94,NaN,0.0,NaN,NaN,249.94,0.0,NaN,NaN
69941,7,129.4,2,116.28,-1.9999999999999998,142.52,142.52,116.28,0.0,13.120000000000005,18.554481938335012,18.554481938335012,258.8,172.1344000000001,344.2688000000002,344.2688000000002
69437,15,307.99,1,307.99,NaN,307.99,307.99,307.99,NaN,0.0,NaN,NaN,307.99,0.0,NaN,NaN
70090,2,519.775,2,381.17,-2.0000000000000013,658.38,658.38,381.17,3.4975460278411173E-16,138.605,196.01707081272284,196.01707081272284,1039.55,19211.346025,38422.69205,38422.69205
13408,29,546.8199999999999,3,515.3,-1.5000000000000004,20.85,1104.31,20.85,0.10639483826062206,442.8818696522433,542.4172984889033,542.4172984889033,1640.4599999999998,196144.35046666666,294216.5257,294216.5257
14397,5,56.18,1,56.18,NaN,56.18,56.18,56.18,NaN,0.0,NaN,NaN,56.18,0.0,NaN,NaN
14676,19,542.4,1,542.4,NaN,542.4,542.4,542.4,NaN,0.0,NaN,NaN,542.4,0.0,NaN,NaN
14798,19,21.72,1,21.72,NaN,21.72,21.72,21.72,NaN,0.0,NaN,NaN,21.72,0.0,NaN,NaN
69955,13,53.79,1,53.79,NaN,53.79,53.79,53.79,NaN,0.0,NaN,NaN,53.79,0.0,NaN,NaN
69859,7,337.44,1,337.44,NaN,337.44,337.44,337.44,NaN,0.0,NaN,NaN,337.44,0.0,NaN,NaN
70416,10,76.5,1,76.5,NaN,76.5,76.5,76.5,NaN,0.0,NaN,NaN,76.5,0.0,NaN,NaN
70269,23,1056.11,1,1056.11,NaN,1056.11,1056.11,1056.11,NaN,0.0,NaN,NaN,1056.11,0.0,NaN,NaN
12748,15,166.71857142857144,7,1.25,-1.116764881061112,96.89,488.25,1.25,0.6780710759147155,183.84342192113775,198.57359109648087,198.57359109648087,1167.03,33798.40378367347,39431.47108095238,39431.47108095238
16745,8,422.07,1,422.07,NaN,422.07,422.07,422.07,NaN,0.0,NaN,NaN,422.07,0.0,NaN,NaN
13709,30,788.04,1,788.04,NaN,788.04,788.04,788.04,NaN,0.0,NaN,NaN,788.04,0.0,NaN,NaN
69678,17,489.86,1,489.86,NaN,489.86,489.86,489.86,NaN,0.0,NaN,NaN,489.86,0.0,NaN,NaN
70193,14,1037.7533333333333,3,172.44,-1.5000000000000007,444.82,2496.0,172.44,0.670702517624049,1037.1146583135776,1270.2008588145945,1270.2008588145945,3113.26,1075606.814488889,1613410.2217333333,1613410.2217333333
14282,8,141.72,1,141.72,NaN,141.72,141.72,141.72,NaN,0.0,NaN,NaN,141.72,0.0,NaN,NaN
70557,7,151.2,1,151.2,NaN,151.2,151.2,151.2,NaN,0.0,NaN,NaN,151.2,0.0,NaN,NaN
70227,25,1103.32,1,1103.32,NaN,1103.32,1103.32,1103.32,NaN,0.0,NaN,NaN,1103.32,0.0,NaN,NaN
69995,20,439.23,1,439.23,NaN,439.23,439.23,439.23,NaN,0.0,NaN,NaN,439.23,0.0,NaN,NaN
13408,30,551.04,3,601.88,-1.499999999999998,445.84,605.4,445.84,-0.7059199183093956,74.40151252942825,91.12287089419429,91.12287089419429,1653.12,5535.585066666667,8303.377600000002,8303.377600000002
69747,24,76.32,1,76.32,NaN,76.32,76.32,76.32,NaN,0.0,NaN,NaN,76.32,0.0,NaN,NaN
17346,29,154.02,1,154.02,NaN,154.02,154.02,154.02,NaN,0.0,NaN,NaN,154.02,0.0,NaN,NaN
69817,19,267.25,2,315.17,-2.0000000000000013,219.33,315.17,219.33,0.0,47.92,67.76911390891873,67.76911390891873,534.5,2296.3264000000004,4592.652800000001,4592.652800000001
69912,13,190.57,1,190.57,NaN,190.57,190.57,190.57,NaN,0.0,NaN,NaN,190.57,0.0,NaN,NaN
69246,12,170.1,1,170.1,NaN,170.1,170.1,170.1,NaN,0.0,NaN,NaN,170.1,0.0,NaN,NaN
17433,16,303.16,1,303.16,NaN,303.16,303.16,303.16,NaN,0.0,NaN,NaN,303.16,0.0,NaN,NaN
16161,25,312.125,2,303.65,-1.999999999999999,320.6,320.6,303.65,0.0,8.475000000000023,11.985459941112012,11.985459941112012,624.25,71.82562500000039,143.65125000000077,143.65125000000077
18259,21,891.9,1,891.9,NaN,891.9,891.9,891.9,NaN,0.0,NaN,NaN,891.9,0.0,NaN,NaN
69976,4,2449.125,2,4351.0,-2.0,547.25,4351.0,547.25,0.0,1901.875,2689.65741893833,2689.65741893833,4898.25,3617128.515625,7234257.03125,7234257.03125
69790,21,120.3,1,120.3,NaN,120.3,120.3,120.3,NaN,0.0,NaN,NaN,120.3,0.0,NaN,NaN
16080,21,86.9,1,86.9,NaN,86.9,86.9,86.9,NaN,0.0,NaN,NaN,86.9,0.0,NaN,NaN
12621,21,337.22499999999997,2,662.9,-1.9999999999999993,11.55,662.9,11.55,0.0,325.675,460.5740019258577,460.5740019258577,674.4499999999999,106064.205625,212128.41125,212128.41125
70076,23,151.505,2,301.56,-2.0000000000000036,1.45,301.56,1.45,-5.512882196097322E-16,150.055,212.20981610189477,212.20981610189477,303.01,22516.503025,45033.00605,45033.00605
15075,21,773.03,1,773.03,NaN,773.03,773.03,773.03,NaN,0.0,NaN,NaN,773.03,0.0,NaN,NaN
13630,17,438.32,1,438.32,NaN,438.32,438.32,438.32,NaN,0.0,NaN,NaN,438.32,0.0,NaN,NaN
16169,29,587.46,1,587.46,NaN,587.46,587.46,587.46,NaN,0.0,NaN,NaN,587.46,0.0,NaN,NaN
14901,13,142.38,1,142.38,NaN,142.38,142.38,142.38,NaN,0.0,NaN,NaN,142.38,0.0,NaN,NaN
69679,26,1395.09,1,1395.09,NaN,1395.09,1395.09,1395.09,NaN,0.0,NaN,NaN,1395.09,0.0,NaN,NaN
70175,2,117.94,1,117.94,NaN,117.94,117.94,117.94,NaN,0.0,NaN,NaN,117.94,0.0,NaN,NaN
70141,26,105.3,1,105.3,NaN,105.3,105.3,105.3,NaN,0.0,NaN,NaN,105.3,0.0,NaN,NaN
14844,2,932.13,1,932.13,NaN,932.13,932.13,932.13,NaN,0.0,NaN,NaN,932.13,0.0,NaN,NaN
13806,29,256.38,1,256.38,NaN,256.38,256.38,256.38,NaN,0.0,NaN,NaN,256.38,0.0,NaN,NaN
14624,26,15.6,1,15.6,NaN,15.6,15.6,15.6,NaN,0.0,NaN,NaN,15.6,0.0,NaN,NaN
12744,25,999.26,1,999.26,NaN,999.26,999.26,999.26,NaN,0.0,NaN,NaN,999.26,0.0,NaN,NaN
69520,9,151.5,1,151.5,NaN,151.5,151.5,151.5,NaN,0.0,NaN,NaN,151.5,0.0,NaN,NaN
13835,11,205.57,1,205.57,NaN,205.57,205.57,205.57,NaN,0.0,NaN,NaN,205.57,0.0,NaN,NaN
69755,22,431.2,1,431.2,NaN,431.2,431.2,431.2,NaN,0.0,NaN,NaN,431.2,0.0,NaN,NaN
13918,28,1014.64,1,1014.64,NaN,1014.64,1014.64,1014.64,NaN,0.0,NaN,NaN,1014.64,0.0,NaN,NaN
14341,8,797.2,1,797.2,NaN,797.2,797.2,797.2,NaN,0.0,NaN,NaN,797.2,0.0,NaN,NaN
70258,10,340.43,1,340.43,NaN,340.43,340.43,340.43,NaN,0.0,NaN,NaN,340.43,0.0,NaN,NaN
69627,15,161.85,1,161.85,NaN,161.85,161.85,161.85,NaN,0.0,NaN,NaN,161.85,0.0,NaN,NaN
16747,22,355.86,1,355.86,NaN,355.86,355.86,355.86,NaN,0.0,NaN,NaN,355.86,0.0,NaN,NaN
17233,24,190.88,1,190.88,NaN,190.88,190.88,190.88,NaN,0.0,NaN,NaN,190.88,0.0,NaN,NaN
15571,28,196.43,1,196.43,NaN,196.43,196.43,196.43,NaN,0.0,NaN,NaN,196.43,0.0,NaN,NaN
13170,2,116.01,1,116.01,NaN,116.01,116.01,116.01,NaN,0.0,NaN,NaN,116.01,0.0,NaN,NaN
14784,9,175.31,1,175.31,NaN,175.31,175.31,175.31,NaN,0.0,NaN,NaN,175.31,0.0,NaN,NaN
14382,22,626.07,1,626.07,NaN,626.07,626.07,626.07,NaN,0.0,NaN,NaN,626.07,0.0,NaN,NaN
