counterparty_acct_id,txn_timestamp_weekday,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
1167,4,240.64000000000001,2,477.55,-1.9999999999999973,3.73,477.55,3.73,5.603249213928667E-16,236.91,335.04133506180995,335.04133506180995,481.28000000000003,56126.348099999996,112252.69619999999,112252.69619999999
4578,6,224.28,1,224.28,NaN,224.28,224.28,224.28,NaN,0.0,NaN,NaN,224.28,0.0,NaN,NaN
4243,3,170.0,2,338.55,-1.9999999999999996,1.45,338.55,1.45,0.0,168.55,238.36569593798518,238.36569593798518,340.0,28409.102500000005,56818.20500000001,56818.20500000001
6427,3,483.99,1,483.99,NaN,483.99,483.99,483.99,NaN,0.0,NaN,NaN,483.99,0.0,NaN,NaN
2902,1,334.61,2,320.38,-2.0,348.84,348.84,320.38,0.0,14.22999999999999,20.12425899256913,20.12425899256913,669.22,202.4928999999997,404.9857999999994,404.9857999999994
2481,1,111.18,1,111.18,NaN,111.18,111.18,111.18,NaN,0.0,NaN,NaN,111.18,0.0,NaN,NaN
2124,4,90.02,1,90.02,NaN,90.02,90.02,90.02,NaN,0.0,NaN,NaN,90.02,0.0,NaN,NaN
2989,6,348.1,1,348.1,NaN,348.1,348.1,348.1,NaN,0.0,NaN,NaN,348.1,0.0,NaN,NaN
1100,3,56.593999999999994,5,94.02,-1.1184577777015052,36.6,94.02,36.6,0.6998037641843186,22.23001898334772,24.85391679393813,24.85391679393813,282.96999999999997,494.1737439999999,617.7171799999999,617.7171799999999
1944,4,402.22,1,402.22,NaN,402.22,402.22,402.22,NaN,0.0,NaN,NaN,402.22,0.0,NaN,NaN
5136,6,232.0,1,232.0,NaN,232.0,232.0,232.0,NaN,0.0,NaN,NaN,232.0,0.0,NaN,NaN
1398,2,11.2,2,16.45,-2.0,5.95,16.45,5.95,0.0,5.25,7.424621202458749,7.424621202458749,22.4,27.5625,55.125,55.125
2947,6,11.65,1,11.65,NaN,11.65,11.65,11.65,NaN,0.0,NaN,NaN,11.65,0.0,NaN,NaN
6346,5,1.65,1,1.65,NaN,1.65,1.65,1.65,NaN,0.0,NaN,NaN,1.65,0.0,NaN,NaN
4406,2,1.7,1,1.7,NaN,1.7,1.7,1.7,NaN,0.0,NaN,NaN,1.7,0.0,NaN,NaN
6150,4,380.404,5,4.95,-1.8046985065050396,32.62,907.0,4.95,0.3920648346386374,405.5917445215077,453.4653559314096,453.4653559314096,1902.02,164504.66322399996,205630.82902999996,205630.82902999996
2723,5,190.3,2,184.5,-1.9999999999999998,196.1,196.1,184.5,0.0,5.799999999999997,8.202438661763948,8.202438661763948,380.6,33.639999999999965,67.27999999999993,67.27999999999993
3759,5,258.0933333333333,3,307.68,-1.4999999999999998,389.36,389.36,77.24,-0.5099873370284593,132.15862119269994,161.860593515943,161.860593515943,774.28,17465.901155555555,26198.851733333333,26198.851733333333
5117,1,228.8066666666667,3,475.86,-1.5000000000000007,1.25,475.86,1.25,0.14954339708286873,194.24855732340004,237.90492435704928,237.90492435704928,686.4200000000001,37732.50202222223,56598.75303333334,56598.75303333334
6389,2,137.11,1,137.11,NaN,137.11,137.11,137.11,NaN,0.0,NaN,NaN,137.11,0.0,NaN,NaN
6833,3,15885.49,1,15885.49,NaN,15885.49,15885.49,15885.49,NaN,0.0,NaN,NaN,15885.49,0.0,NaN,NaN
6431,4,583.1274999999999,4,651.6,-1.0962451979356491,554.42,836.79,289.7,-0.2807234138942464,197.45693547897983,228.00362970429512,228.00362970429512,2332.5099999999998,38989.24136875,51985.655158333335,51985.655158333335
3545,2,78.378,5,40.8,0.18784201221037788,4.95,339.29,1.9,1.4571759985204105,131.23978412051736,146.73053932293715,146.73053932293715,391.89,17223.880936,21529.85117,21529.85117
3133,2,541.998125,16,280.94,2.0970319525724452,19.9,2420.95,16.15,1.70759704516269,652.4252532399664,673.821904118279,673.821904118279,8671.97,425658.71106523427,454035.95846958325,454035.95846958325
5610,1,203.3,1,203.3,NaN,203.3,203.3,203.3,NaN,0.0,NaN,NaN,203.3,0.0,NaN,NaN
6230,5,402.3525,4,220.59,-1.6738255385501821,16.95,759.48,16.95,-0.08037530013761585,297.16514603625706,343.1367541156149,343.1367541156149,1609.41,88307.12401874998,117742.83202499997,117742.83202499997
5700,4,549.0242857142857,7,691.36,1.1781850106922098,18.0,2209.04,9.95,1.595203367490983,718.9807824742932,776.5880030590469,776.5880030590469,3843.17,516933.3655673469,603088.9264952381,603088.9264952381
3304,6,137.9,1,137.9,NaN,137.9,137.9,137.9,NaN,0.0,NaN,NaN,137.9,0.0,NaN,NaN
3175,3,301.51,2,570.02,-2.000000000000001,33.0,570.02,33.0,0.0,268.51,379.73048363279975,379.73048363279975,603.02,72097.6201,144195.2402,144195.2402
5668,4,120.7,4,344.0,-0.890368731997536,14.95,344.0,14.95,0.9193372310445904,134.0397842060334,154.77581098694546,154.77581098694546,482.8,17966.66375,23955.551666666666,23955.551666666666
3398,3,459.09999999999997,2,897.8,-2.000000000000003,20.4,897.8,20.4,-3.5297764819855186E-16,438.7,620.4154898130768,620.4154898130768,918.1999999999999,192457.69,384915.38,384915.38
5234,2,180.6,1,180.6,NaN,180.6,180.6,180.6,NaN,0.0,NaN,NaN,180.6,0.0,NaN,NaN
6664,5,3500.5,1,3500.5,NaN,3500.5,3500.5,3500.5,NaN,0.0,NaN,NaN,3500.5,0.0,NaN,NaN
2873,2,126.7,1,126.7,NaN,126.7,126.7,126.7,NaN,0.0,NaN,NaN,126.7,0.0,NaN,NaN
1135,5,1017.68,1,1017.68,NaN,1017.68,1017.68,1017.68,NaN,0.0,NaN,NaN,1017.68,0.0,NaN,NaN
1545,6,177.15,1,177.15,NaN,177.15,177.15,177.15,NaN,0.0,NaN,NaN,177.15,0.0,NaN,NaN
5986,3,682.86,2,398.22,-1.999999999999999,967.5,967.5,398.22,0.0,284.64,402.54174839387775,402.54174839387775,1365.72,81019.92959999999,162039.85919999998,162039.85919999998
6220,3,293.75,2,169.05,-1.9999999999999993,418.45,418.45,169.05,0.0,124.69999999999999,176.35243122792494,176.35243122792494,587.5,15550.089999999997,31100.179999999993,31100.179999999993
3396,4,183.935,2,355.12,-1.9999999999999987,12.75,355.12,12.75,3.713068866880404E-16,171.185,242.09214867483828,242.09214867483828,367.87,29304.304225,58608.60845,58608.60845
1698,2,483.65,1,483.65,NaN,483.65,483.65,483.65,NaN,0.0,NaN,NaN,483.65,0.0,NaN,NaN
6181,2,219.86999999999998,3,304.25,-1.5000000000000016,167.2,304.25,167.2,0.6435212431071043,60.27613513378795,73.82288737241316,73.82288737241316,659.6099999999999,3633.2124666666664,5449.8187,5449.8187
3439,2,118.176,5,475.88,0.2422190729418765,32.0,475.88,15.0,1.4939605121654003,178.99437953187245,200.1218001118319,200.1218001118319,590.88,32038.987904,40048.73488,40048.73488
6195,4,256.95799999999997,5,443.25,-1.540669187124022,19.6,443.25,19.6,-0.16136887796460786,166.4378415385155,186.0831638542294,186.0831638542294,1284.79,27701.555095999996,34626.943869999996,34626.943869999996
3179,1,411.11999999999995,3,654.17,-1.5000000000000002,244.34,654.17,244.34,0.5691327442544162,175.78963166239353,215.29744982233296,215.29744982233296,1233.36,30901.99459999999,46352.991899999986,46352.991899999986
1426,3,144.5,2,204.0,-2.0,85.0,204.0,85.0,0.0,59.5,84.14570696119915,84.14570696119915,289.0,3540.25,7080.5,7080.5
3455,3,125.53,1,125.53,NaN,125.53,125.53,125.53,NaN,0.0,NaN,NaN,125.53,0.0,NaN,NaN
2339,2,348.315,2,150.4,-1.9999999999999998,546.23,546.23,150.4,0.0,197.91500000000002,279.8940771970711,279.8940771970711,696.63,39170.347225000005,78340.69445000001,78340.69445000001
4498,3,189.98333333333335,3,103.83,-1.4999999999999996,247.68,247.68,103.83,-0.5912768539414902,62.07813374199396,76.02987592606826,76.02987592606826,569.95,3853.6946888888892,5780.542033333334,5780.542033333334
4527,4,132.4,1,132.4,NaN,132.4,132.4,132.4,NaN,0.0,NaN,NaN,132.4,0.0,NaN,NaN
2890,4,172.24,1,172.24,NaN,172.24,172.24,172.24,NaN,0.0,NaN,NaN,172.24,0.0,NaN,NaN
6166,6,227.96500000000003,2,327.66,-2.000000000000001,128.27,327.66,128.27,0.0,99.69500000000001,140.99002110078573,140.99002110078573,455.93000000000006,9939.093025000002,19878.186050000004,19878.186050000004
5714,3,285.29,2,420.43,-1.999999999999999,150.15,420.43,150.15,0.0,135.14,191.11682081910004,191.11682081910004,570.58,18262.819599999995,36525.63919999999,36525.63919999999
1895,3,120.59,1,120.59,NaN,120.59,120.59,120.59,NaN,0.0,NaN,NaN,120.59,0.0,NaN,NaN
1796,6,347.49,2,443.72,-2.0,251.26,443.72,251.26,0.0,96.23000000000002,136.08977110716296,136.08977110716296,694.98,9260.212900000004,18520.425800000008,18520.425800000008
5568,2,223.055,2,144.97,-1.9999999999999982,301.14,301.14,144.97,-4.890320186558639E-16,78.085,110.42886601790312,110.42886601790312,446.11,6097.267224999999,12194.534449999997,12194.534449999997
4668,4,75.975,2,135.0,-2.0,16.95,135.0,16.95,0.0,59.025,83.47395551907194,83.47395551907194,151.95,3483.950625,6967.90125,6967.90125
5880,6,317.04200000000003,5,313.45,-0.08523409393267034,18.75,1161.36,7.65,1.2834865245333207,436.3246241687489,487.8257599491851,487.8257599491851,1585.21,190379.17765599999,237973.97207,237973.97207
5736,2,462.96,1,462.96,NaN,462.96,462.96,462.96,NaN,0.0,NaN,NaN,462.96,0.0,NaN,NaN
6029,1,531.1133333333333,6,562.4,0.676181330294412,39.2,2027.94,39.2,1.5131983647435585,695.430855481374,761.8063334645275,761.8063334645275,3186.68,483624.0747555557,580348.8897066668,580348.8897066668
6234,1,408.45,1,408.45,NaN,408.45,408.45,408.45,NaN,0.0,NaN,NaN,408.45,0.0,NaN,NaN
4771,3,244.24333333333334,3,108.94,-1.5000000000000002,30.0,593.79,30.0,0.6542876192370779,249.25894839615196,305.27861869664787,305.27861869664787,732.73,62130.023355555546,93195.03503333332,93195.03503333332
3265,3,187.60500000000002,6,648.6,0.04846767293262566,120.58,648.6,12.75,1.2362865786955364,225.69401585258453,247.2354071527782,247.2354071527782,1125.63,50937.78879166668,61125.34655000002,61125.34655000002
5831,6,268.13199999999995,5,327.6,-0.055024275297077985,74.1,352.72,74.1,-1.2747611289177625,100.2010878982858,112.0282219799993,112.0282219799993,1340.6599999999999,10040.258015999998,12550.322519999998,12550.322519999998
2214,6,309.8,1,309.8,NaN,309.8,309.8,309.8,NaN,0.0,NaN,NaN,309.8,0.0,NaN,NaN
3295,4,110.92,1,110.92,NaN,110.92,110.92,110.92,NaN,0.0,NaN,NaN,110.92,0.0,NaN,NaN
2872,6,869.135,2,727.32,-1.999999999999999,1010.95,1010.95,727.32,0.0,141.815,200.55669634794046,200.55669634794046,1738.27,20111.494225,40222.98845,40222.98845
1076,6,1453.425,2,890.07,-2.0,2016.78,2016.78,890.07,0.0,563.355,796.704281430695,796.704281430695,2906.85,317368.85602500004,634737.7120500001,634737.7120500001
3086,5,778.12,1,778.12,NaN,778.12,778.12,778.12,NaN,0.0,NaN,NaN,778.12,0.0,NaN,NaN
5953,2,239.1775,4,347.75,-1.2716218968533775,213.3,347.75,111.9,-0.264962451340186,87.52827268231677,101.0689435896771,101.0689435896771,956.71,7661.1985187499995,10214.931358333333,10214.931358333333
2462,4,174.29999999999998,2,335.15,-2.000000000000001,13.45,335.15,13.45,0.0,160.85,227.47625150771233,227.47625150771233,348.59999999999997,25872.7225,51745.445,51745.445
6191,2,102.24,1,102.24,NaN,102.24,102.24,102.24,NaN,0.0,NaN,NaN,102.24,0.0,NaN,NaN
6163,4,73.56,2,34.8,-1.9999999999999996,112.32,112.32,34.8,0.0,38.76,54.814917677581164,54.814917677581164,147.12,1502.3375999999998,3004.6751999999997,3004.6751999999997
2510,4,127.37,1,127.37,NaN,127.37,127.37,127.37,NaN,0.0,NaN,NaN,127.37,0.0,NaN,NaN
4793,2,132.4,1,132.4,NaN,132.4,132.4,132.4,NaN,0.0,NaN,NaN,132.4,0.0,NaN,NaN
3018,6,329.02,1,329.02,NaN,329.02,329.02,329.02,NaN,0.0,NaN,NaN,329.02,0.0,NaN,NaN
4680,1,302.2,1,302.2,NaN,302.2,302.2,302.2,NaN,0.0,NaN,NaN,302.2,0.0,NaN,NaN
4045,1,213.5,1,213.5,NaN,213.5,213.5,213.5,NaN,0.0,NaN,NaN,213.5,0.0,NaN,NaN
2211,6,302.46,1,302.46,NaN,302.46,302.46,302.46,NaN,0.0,NaN,NaN,302.46,0.0,NaN,NaN
1261,4,322.4,2,334.8,-1.9999999999999998,310.0,334.8,310.0,0.0,12.400000000000006,17.536248173426387,17.536248173426387,644.8,153.76000000000013,307.52000000000027,307.52000000000027
1284,4,303.1,1,303.1,NaN,303.1,303.1,303.1,NaN,0.0,NaN,NaN,303.1,0.0,NaN,NaN
4760,5,390.07,1,390.07,NaN,390.07,390.07,390.07,NaN,0.0,NaN,NaN,390.07,0.0,NaN,NaN
3255,6,846.4,2,40.0,-2.0000000000000027,1652.8,1652.8,40.0,4.546618744540669E-16,806.4,1140.4218166976639,1140.4218166976639,1692.8,650280.96,1300561.92,1300561.92
6022,1,247.575,2,490.2,-2.0,4.95,490.2,4.95,0.0,242.625,343.1235655707722,343.1235655707722,495.15,58866.890625,117733.78125,117733.78125
1143,4,89.4,1,89.4,NaN,89.4,89.4,89.4,NaN,0.0,NaN,NaN,89.4,0.0,NaN,NaN
5754,1,419.33,1,419.33,NaN,419.33,419.33,419.33,NaN,0.0,NaN,NaN,419.33,0.0,NaN,NaN
5424,4,341.425,2,344.22,-2.0,338.63,344.22,338.63,0.0,2.795000000000016,3.9527269068328232,3.9527269068328232,682.85,7.812025000000089,15.624050000000178,15.624050000000178
1864,1,978.84,1,978.84,NaN,978.84,978.84,978.84,NaN,0.0,NaN,NaN,978.84,0.0,NaN,NaN
5247,4,610.28,1,610.28,NaN,610.28,610.28,610.28,NaN,0.0,NaN,NaN,610.28,0.0,NaN,NaN
5385,1,888.27,1,888.27,NaN,888.27,888.27,888.27,NaN,0.0,NaN,NaN,888.27,0.0,NaN,NaN
4798,2,278.45,1,278.45,NaN,278.45,278.45,278.45,NaN,0.0,NaN,NaN,278.45,0.0,NaN,NaN
3398,2,167.92,1,167.92,NaN,167.92,167.92,167.92,NaN,0.0,NaN,NaN,167.92,0.0,NaN,NaN
6181,6,348.1,1,348.1,NaN,348.1,348.1,348.1,NaN,0.0,NaN,NaN,348.1,0.0,NaN,NaN
5614,6,706.5,1,706.5,NaN,706.5,706.5,706.5,NaN,0.0,NaN,NaN,706.5,0.0,NaN,NaN
1866,6,345.9,1,345.9,NaN,345.9,345.9,345.9,NaN,0.0,NaN,NaN,345.9,0.0,NaN,NaN
4722,6,102.3,1,102.3,NaN,102.3,102.3,102.3,NaN,0.0,NaN,NaN,102.3,0.0,NaN,NaN
5836,1,11.5,1,11.5,NaN,11.5,11.5,11.5,NaN,0.0,NaN,NaN,11.5,0.0,NaN,NaN
3360,4,7.425000000000001,4,15.0,-1.584670839212044,10.15,15.0,1.25,0.2272069700654109,5.4761414335278085,6.323303461535486,6.323303461535486,29.700000000000003,29.988125,39.98416666666667,39.98416666666667
5670,2,8.5,1,8.5,NaN,8.5,8.5,8.5,NaN,0.0,NaN,NaN,8.5,0.0,NaN,NaN
3493,6,116.56,1,116.56,NaN,116.56,116.56,116.56,NaN,0.0,NaN,NaN,116.56,0.0,NaN,NaN
1617,5,20.8,1,20.8,NaN,20.8,20.8,20.8,NaN,0.0,NaN,NaN,20.8,0.0,NaN,NaN
6113,4,185.78857142857143,7,101.55,-1.5134170998829495,33.9,380.64,33.9,0.4214067603920635,134.03902837058544,144.7786977227165,144.7786977227165,1300.52,17966.46112653061,20960.87131428571,20960.87131428571
2944,5,800.1514285714286,14,2170.9,-0.2904599595515909,61.2,2730.96,21.6,1.1241183858791384,943.570976714502,979.1898783952213,979.1898783952213,11202.12,890326.1880979592,958812.8179516483,958812.8179516483
2603,5,273.8,2,413.1,-2.0,134.5,413.1,134.5,0.0,139.3,196.99994923857216,196.99994923857216,547.6,19404.49,38808.98,38808.98
5722,6,306.7266666666667,3,76.5,-1.500000000000001,670.61,670.61,76.5,0.6348189946898469,260.3071921574371,318.80989858116595,318.80989858116595,920.1800000000001,67759.83428888889,101639.75143333334,101639.75143333334
4211,1,273.29,1,273.29,NaN,273.29,273.29,273.29,NaN,0.0,NaN,NaN,273.29,0.0,NaN,NaN
4354,1,33.15,1,33.15,NaN,33.15,33.15,33.15,NaN,0.0,NaN,NaN,33.15,0.0,NaN,NaN
2471,1,145.62,4,133.48,-0.942950516664991,39.6,282.6,39.6,0.5142955821595936,87.32887953019896,100.83870420957754,100.83870420957754,582.48,7626.333200000003,10168.444266666671,10168.444266666671
6117,4,351.7455555555555,9,1256.32,2.0639855841336168,57.6,1256.32,56.04,1.7434109756396348,350.65975364260345,371.9308345348336,371.9308345348336,3165.7099999999996,122962.26282469134,138332.54567777776,138332.54567777776
2794,5,319.76500000000004,10,46.45,-1.0225580410125787,19.56,813.89,19.56,0.3339453246057941,262.8137269721656,277.0299925298904,277.0299925298904,3197.6500000000005,69071.05508500001,76745.61676111113,76745.61676111113
4112,1,434.22799999999995,5,364.98,-0.8518864514614015,4.95,835.95,4.95,-0.11133855075602554,273.9844665231954,306.3239459624402,306.3239459624402,2171.14,75067.48789599999,93834.35986999999,93834.35986999999
3666,1,145.0,1,145.0,NaN,145.0,145.0,145.0,NaN,0.0,NaN,NaN,145.0,0.0,NaN,NaN
3412,5,264.26,1,264.26,NaN,264.26,264.26,264.26,NaN,0.0,NaN,NaN,264.26,0.0,NaN,NaN
5576,4,101.97666666666667,3,171.85,-1.5000000000000004,23.0,171.85,23.0,-0.22015171031466296,61.10773891705989,74.84138984100531,74.84138984100531,305.93,3734.1557555555555,5601.233633333333,5601.233633333333
5183,1,137.9,1,137.9,NaN,137.9,137.9,137.9,NaN,0.0,NaN,NaN,137.9,0.0,NaN,NaN
4981,6,280.57,1,280.57,NaN,280.57,280.57,280.57,NaN,0.0,NaN,NaN,280.57,0.0,NaN,NaN
6375,5,133.47,1,133.47,NaN,133.47,133.47,133.47,NaN,0.0,NaN,NaN,133.47,0.0,NaN,NaN
4785,2,636.99,2,583.87,-1.9999999999999964,690.11,690.11,583.87,-3.883344758188474E-16,53.120000000000005,75.1230244332588,75.1230244332588,1273.98,2821.7344000000003,5643.468800000001,5643.468800000001
4272,3,114.64,1,114.64,NaN,114.64,114.64,114.64,NaN,0.0,NaN,NaN,114.64,0.0,NaN,NaN
1658,1,185.50799999999998,5,117.43,-0.5591741936798793,187.9,314.26,117.43,0.8627906749797823,71.17349883207935,79.57439079251564,79.57439079251564,927.54,5065.666936,6332.083669999999,6332.083669999999
5936,3,292.60375,8,214.15,-0.5667477378824199,9.25,591.86,9.25,0.33672708230930404,171.71124620547573,183.56704364482206,183.56704364482206,2340.83,29484.752073437503,33696.85951250001,33696.85951250001
5778,4,181.21333333333334,3,17.14,-1.5000000000000024,34.0,492.5,17.14,0.7039995823588843,220.22050545356177,269.71393462951323,269.71393462951323,543.64,48497.071022222226,72745.60653333334,72745.60653333334
5687,5,125.2,2,236.0,-2.0,14.4,236.0,14.4,0.0,110.8,156.69486271093893,156.69486271093893,250.4,12276.64,24553.28,24553.28
1660,4,1031.07,1,1031.07,NaN,1031.07,1031.07,1031.07,NaN,0.0,NaN,NaN,1031.07,0.0,NaN,NaN
3225,1,135.91,2,125.8,-2.000000000000001,146.02,146.02,125.8,0.0,10.110000000000007,14.297699115592,14.297699115592,271.82,102.21210000000013,204.42420000000027,204.42420000000027
2066,6,130.8,1,130.8,NaN,130.8,130.8,130.8,NaN,0.0,NaN,NaN,130.8,0.0,NaN,NaN
5203,5,107.85,1,107.85,NaN,107.85,107.85,107.85,NaN,0.0,NaN,NaN,107.85,0.0,NaN,NaN
5469,6,314.1,1,314.1,NaN,314.1,314.1,314.1,NaN,0.0,NaN,NaN,314.1,0.0,NaN,NaN
3930,4,133.56,1,133.56,NaN,133.56,133.56,133.56,NaN,0.0,NaN,NaN,133.56,0.0,NaN,NaN
2566,3,783.07,1,783.07,NaN,783.07,783.07,783.07,NaN,0.0,NaN,NaN,783.07,0.0,NaN,NaN
4862,3,323.0,1,323.0,NaN,323.0,323.0,323.0,NaN,0.0,NaN,NaN,323.0,0.0,NaN,NaN
3149,4,109.64,1,109.64,NaN,109.64,109.64,109.64,NaN,0.0,NaN,NaN,109.64,0.0,NaN,NaN
1695,6,796.83,1,796.83,NaN,796.83,796.83,796.83,NaN,0.0,NaN,NaN,796.83,0.0,NaN,NaN
6703,3,352.71,6,1141.2,-0.30532508394561253,61.2,1141.2,2.1,1.051754610946932,401.03252798245677,439.3091237386266,439.3091237386266,2116.2599999999998,160827.08849999995,192992.50619999995,192992.50619999995
1684,3,226.9925,4,305.1,-1.5165739585684608,28.65,476.52,28.65,0.2756603785473452,176.3668426001611,203.65088810265473,203.65088810265473,907.97,31105.263168750003,41473.684225000005,41473.684225000005
3018,4,402.535,2,399.6,-2.000000000000002,405.47,405.47,399.6,5.620770883081573E-16,2.9350000000000023,4.150716805565037,4.150716805565037,805.07,8.614225000000014,17.228450000000027,17.228450000000027
3004,5,203.78,1,203.78,NaN,203.78,203.78,203.78,NaN,0.0,NaN,NaN,203.78,0.0,NaN,NaN
3135,1,52.0,1,52.0,NaN,52.0,52.0,52.0,NaN,0.0,NaN,NaN,52.0,0.0,NaN,NaN
4793,5,318.92,1,318.92,NaN,318.92,318.92,318.92,NaN,0.0,NaN,NaN,318.92,0.0,NaN,NaN
6738,2,183.665,2,315.78,-2.000000000000002,51.55,315.78,51.55,-4.038719978798769E-16,132.11499999999998,186.83882479292143,186.83882479292143,367.33,17454.373224999996,34908.74644999999,34908.74644999999
1853,2,312.49,1,312.49,NaN,312.49,312.49,312.49,NaN,0.0,NaN,NaN,312.49,0.0,NaN,NaN
6223,3,122.5,2,185.0,-2.0,60.0,185.0,60.0,0.0,62.5,88.38834764831844,88.38834764831844,245.0,3906.25,7812.5,7812.5
5776,3,541.655,2,724.01,-2.0,359.3,724.01,359.3,0.0,182.355,257.88891416654576,257.88891416654576,1083.31,33253.346025,66506.69205,66506.69205
1766,2,270.03499999999997,2,322.26,-2.0,217.81,322.26,217.81,0.0,52.224999999999994,73.85730329493488,73.85730329493488,540.0699999999999,2727.4506249999995,5454.901249999999,5454.901249999999
2917,5,365.52,1,365.52,NaN,365.52,365.52,365.52,NaN,0.0,NaN,NaN,365.52,0.0,NaN,NaN
3692,6,1290.7,1,1290.7,NaN,1290.7,1290.7,1290.7,NaN,0.0,NaN,NaN,1290.7,0.0,NaN,NaN
5901,2,1544.4950000000001,2,302.59,-1.9999999999999991,2786.4,2786.4,302.59,0.0,1241.905,1756.3188941789585,1756.3188941789585,3088.9900000000002,1542328.0290249998,3084656.0580499996,3084656.0580499996
6036,2,158.44,1,158.44,NaN,158.44,158.44,158.44,NaN,0.0,NaN,NaN,158.44,0.0,NaN,NaN
2569,2,261.62,1,261.62,NaN,261.62,261.62,261.62,NaN,0.0,NaN,NaN,261.62,0.0,NaN,NaN
5850,3,135.58,3,60.44,-1.499999999999998,195.0,195.0,60.44,-0.3986520741910524,56.04722532531532,68.64355177290872,68.64355177290872,406.74,3141.291466666667,4711.9372,4711.9372
5073,4,64.04333333333334,3,95.78,-1.499999999999999,9.75,95.78,9.75,-0.6771886626065821,38.57367524908953,47.24291093204708,47.24291093204708,192.13,1487.9284222222223,2231.8926333333334,2231.8926333333334
5703,1,244.34,1,244.34,NaN,244.34,244.34,244.34,NaN,0.0,NaN,NaN,244.34,0.0,NaN,NaN
5393,2,703.37,1,703.37,NaN,703.37,703.37,703.37,NaN,0.0,NaN,NaN,703.37,0.0,NaN,NaN
2520,3,114.14,1,114.14,NaN,114.14,114.14,114.14,NaN,0.0,NaN,NaN,114.14,0.0,NaN,NaN
4952,6,289.1,1,289.1,NaN,289.1,289.1,289.1,NaN,0.0,NaN,NaN,289.1,0.0,NaN,NaN
6086,2,165.85,2,328.95,-1.9999999999999996,2.75,328.95,2.75,0.0,163.1,230.6582320230518,230.6582320230518,331.7,26601.609999999997,53203.219999999994,53203.219999999994
2481,5,1095.95,1,1095.95,NaN,1095.95,1095.95,1095.95,NaN,0.0,NaN,NaN,1095.95,0.0,NaN,NaN
3565,6,133.35,1,133.35,NaN,133.35,133.35,133.35,NaN,0.0,NaN,NaN,133.35,0.0,NaN,NaN
5558,6,1.95,1,1.95,NaN,1.95,1.95,1.95,NaN,0.0,NaN,NaN,1.95,0.0,NaN,NaN
5718,6,9.95,1,9.95,NaN,9.95,9.95,9.95,NaN,0.0,NaN,NaN,9.95,0.0,NaN,NaN
4795,6,30.6,1,30.6,NaN,30.6,30.6,30.6,NaN,0.0,NaN,NaN,30.6,0.0,NaN,NaN
1921,2,13.6,1,13.6,NaN,13.6,13.6,13.6,NaN,0.0,NaN,NaN,13.6,0.0,NaN,NaN
1458,6,22.3,1,22.3,NaN,22.3,22.3,22.3,NaN,0.0,NaN,NaN,22.3,0.0,NaN,NaN
5465,5,11.8,1,11.8,NaN,11.8,11.8,11.8,NaN,0.0,NaN,NaN,11.8,0.0,NaN,NaN
3168,5,326.0,1,326.0,NaN,326.0,326.0,326.0,NaN,0.0,NaN,NaN,326.0,0.0,NaN,NaN
5870,4,255.37,4,403.25,-1.9958670345581888,102.0,417.05,99.18,0.0028520750426276266,154.86008991990158,178.81702920396964,178.81702920396964,1021.48,23981.64745,31975.529933333335,31975.529933333335
6148,4,302.034,5,670.55,-0.12064176842035534,96.0,670.55,96.0,1.120235870549252,193.73325151867968,216.60035994891606,216.60035994891606,1510.17,37532.572744000005,46915.715930000006,46915.715930000006
6066,2,316.535,2,539.2,-1.9999999999999991,93.87,539.2,93.87,3.3744597343334505E-16,222.66500000000002,314.8958628658052,314.8958628658052,633.07,49579.70222500001,99159.40445000002,99159.40445000002
4459,2,243.0,1,243.0,NaN,243.0,243.0,243.0,NaN,0.0,NaN,NaN,243.0,0.0,NaN,NaN
2566,2,363.475,2,462.3,-1.9999999999999998,264.65,462.3,264.65,0.0,98.82500000000002,139.75965530152115,139.75965530152115,726.95,9766.380625000003,19532.761250000007,19532.761250000007
5774,3,250.32428571428574,7,300.92,-1.0117977098811939,13.3,388.68,13.3,-0.7975255933752413,134.66435373678866,145.45412631446646,145.45412631446646,1752.2700000000002,18134.488167346943,21156.902861904764,21156.902861904764
6491,4,228.6,1,228.6,NaN,228.6,228.6,228.6,NaN,0.0,NaN,NaN,228.6,0.0,NaN,NaN
3630,5,690.5,2,204.0,-2.0,1177.0,1177.0,204.0,0.0,486.5,688.0148980945107,688.0148980945107,1381.0,236682.25,473364.5,473364.5
1461,2,286.95,1,286.95,NaN,286.95,286.95,286.95,NaN,0.0,NaN,NaN,286.95,0.0,NaN,NaN
