"alert_id","src_sys","src_id","cust_id","acct_id","start_ts","end_ts","priority","susptype1","susptype2","susptype3","alert_score","peer_group","disposition","desc_1","desc_2","desc_3","creater_id","create_ts","review_state","review_ts","review_oper","status","closed_ts","disposition_oper","fp_tp_tag"
2326,"1",2326,13078,1548,"2018-04-13T12:47:03Z",,"high","CR-C","3",,71.2433571461588,,"Escalated",,,,"Prime","2018-04-13T12:47:03Z",,,,"Closed",,,"TP"
2327,"1",2327,13078,1548,"2018-03-14T13:35:03Z",,"medium","CR-C","1",,72.7394108311273,,"Escalated",,,,"Prime","2018-03-14T13:35:03Z",,,,"Closed",,,"TP"
2328,"1",2328,13078,1548,"2018-03-14T13:18:03Z",,"medium","CR-C","1",,94.2621782422066,,"Escalated",,,,"Prime","2018-03-14T13:18:03Z",,,,"Closed",,,"TP"
2329,"1",2329,13078,1548,"2019-03-06T17:36:03Z",,"low","CR-H","3",,60.8465586788952,,"SAR",,,,"Prime","2019-03-06T17:36:03Z",,,,"Closed",,,"TP"
2330,"1",2330,13078,1548,"2019-02-27T18:31:03Z",,"high","CR-C","1",,67.7628857200034,,"Escalated",,,,"Prime","2019-02-27T18:31:03Z",,,,"Closed",,,"TP"
2331,"1",2331,13078,1548,"2019-02-21T11:51:03Z",,"high","CR-S","1",,91.76834494574,,"SAR",,,,"Prime","2019-02-21T11:51:03Z",,,,"Closed",,,"TP"
2332,"1",2332,13078,1548,"2019-02-13T15:53:03Z",,"high","CR-H","4",,76.1371709289961,,"Escalated",,,,"Prime","2019-02-13T15:53:03Z",,,,"Closed",,,"TP"
2333,"1",2333,13078,1548,"2019-01-17T16:46:03Z",,"low","CR-S","2",,90.2438197983429,,"Escalated",,,,"Prime","2019-01-17T16:46:03Z",,,,"Closed",,,"TP"
2334,"1",2334,13078,1548,"2019-01-10T15:48:03Z",,"low","CR-H","4",,88.0068340455182,,"Escalated",,,,"Prime","2019-01-10T15:48:03Z",,,,"Closed",,,"TP"
2335,"1",2335,13078,1548,"2019-01-04T12:28:03Z",,"medium","CR-S","2",,74.1994388052262,,"SAR",,,,"Prime","2019-01-04T12:28:03Z",,,,"Closed",,,"TP"
2336,"1",2336,13078,1548,"2019-01-04T12:27:03Z",,"high","CR-T","1",,52.5137417833321,,"Escalated",,,,"Prime","2019-01-04T12:27:03Z",,,,"Closed",,,"TP"
2337,"1",2337,13078,1548,"2018-12-17T13:15:03Z",,"high","CR-C","4",,91.7954826029018,,"SAR",,,,"Prime","2018-12-17T13:15:03Z",,,,"Closed",,,"TP"
2338,"1",2338,13078,1548,"2018-12-13T12:55:03Z",,"high","CR-H","4",,84.9743794417009,,"SAR",,,,"Prime","2018-12-13T12:55:03Z",,,,"Closed",,,"TP"
2339,"1",2339,13078,1548,"2018-11-23T11:16:03Z",,"high","CR-H","2",,94.5306880283169,,"Escalated",,,,"Prime","2018-11-23T11:16:03Z",,,,"Closed",,,"TP"
2340,"1",2340,13078,1548,"2018-09-27T13:37:03Z",,"high","CR-S","1",,67.3210453707725,,"Escalated",,,,"Prime","2018-09-27T13:37:03Z",,,,"Closed",,,"TP"
2341,"1",2341,13078,1548,"2018-09-10T15:08:03Z",,"high","CR-C","1",,78.1033985433169,,"Escalated",,,,"Prime","2018-09-10T15:08:03Z",,,,"Closed",,,"TP"
2342,"1",2342,13078,1548,"2018-08-21T13:09:03Z",,"high","CR-S","3",,99.4342106278054,,"SAR",,,,"Prime","2018-08-21T13:09:03Z",,,,"Closed",,,"TP"
2343,"1",2343,13078,1548,"2018-07-26T17:23:03Z",,"low","CR-H","3",,51.4188925269991,,"Escalated",,,,"Prime","2018-07-26T17:23:03Z",,,,"Closed",,,"TP"
2344,"1",2344,13078,1548,"2018-07-07T15:07:03Z",,"medium","CR-S","2",,94.2668930976652,,"SAR",,,,"Prime","2018-07-07T15:07:03Z",,,,"Closed",,,"TP"
2345,"1",2345,13078,1548,"2018-06-28T11:46:03Z",,"medium","CR-T","4",,56.560117402114,,"SAR",,,,"Prime","2018-06-28T11:46:03Z",,,,"Closed",,,"TP"
2346,"1",2346,13078,1548,"2018-06-07T16:14:03Z",,"medium","CR-H","2",,68.030794034712,,"Escalated",,,,"Prime","2018-06-07T16:14:03Z",,,,"Closed",,,"TP"
2347,"1",2347,13078,1548,"2018-05-17T15:44:03Z",,"medium","CR-T","1",,59.4328308594413,,"Escalated",,,,"Prime","2018-05-17T15:44:03Z",,,,"Closed",,,"TP"
2348,"1",2348,13078,1548,"2018-04-27T15:37:03Z",,"high","CR-H","1",,94.7602075291798,,"Escalated",,,,"Prime","2018-04-27T15:37:03Z",,,,"Closed",,,"TP"
2349,"1",2349,13078,1548,"2018-04-11T14:00:03Z",,"medium","CR-C","1",,92.0058091054671,,"SAR",,,,"Prime","2018-04-11T14:00:03Z",,,,"Closed",,,"TP"
2350,"1",2350,13078,1548,"2018-03-15T11:51:03Z",,"medium","CR-H","1",,57.8883106936701,,"Escalated",,,,"Prime","2018-03-15T11:51:03Z",,,,"Closed",,,"TP"
2351,"1",2351,13078,1548,"2018-03-08T11:07:03Z",,"high","CR-C","1",,72.6537233102135,,"SAR",,,,"Prime","2018-03-08T11:07:03Z",,,,"Closed",,,"TP"
2352,"1",2352,18242,5211,"2018-12-27T13:25:03Z",,"high","CR-H","4",,86.2959597026929,,"Escalated",,,,"Prime","2018-12-27T13:25:03Z",,,,"Closed",,,"TP"
2353,"1",2353,18242,5211,"2018-08-25T15:22:03Z",,"high","CR-S","1",,75.0235920655541,,"Escalated",,,,"Prime","2018-08-25T15:22:03Z",,,,"Closed",,,"TP"
2354,"1",2354,18242,5211,"2018-08-08T12:20:03Z",,"medium","CR-S","3",,90.9530562115833,,"SAR",,,,"Prime","2018-08-08T12:20:03Z",,,,"Closed",,,"TP"
2355,"1",2355,13098,1563,"2019-03-06T13:32:03Z",,"low","CR-C","1",,58.8581185322255,,"SAR",,,,"Prime","2019-03-06T13:32:03Z",,,,"Closed",,,"TP"
2356,"1",2356,13098,1563,"2019-03-01T10:26:03Z",,"high","CR-S","3",,55.3166507510468,,"SAR",,,,"Prime","2019-03-01T10:26:03Z",,,,"Closed",,,"TP"
2357,"1",2357,13098,1563,"2019-01-22T14:39:03Z",,"high","CR-S","4",,82.1904243552126,,"SAR",,,,"Prime","2019-01-22T14:39:03Z",,,,"Closed",,,"TP"
2358,"1",2358,13098,1563,"2018-10-20T17:11:03Z",,"medium","CR-T","2",,57.54448446678,,"SAR",,,,"Prime","2018-10-20T17:11:03Z",,,,"Closed",,,"TP"
2359,"1",2359,13098,1563,"2018-08-15T12:50:03Z",,"medium","CR-S","1",,94.5116227609105,,"Escalated",,,,"Prime","2018-08-15T12:50:03Z",,,,"Closed",,,"TP"
2360,"1",2360,13098,1563,"2018-08-09T10:47:03Z",,"low","CR-S","3",,80.4789120214991,,"Escalated",,,,"Prime","2018-08-09T10:47:03Z",,,,"Closed",,,"TP"
2361,"1",2361,13098,1563,"2018-08-08T17:05:03Z",,"high","CR-T","2",,92.1958096674643,,"Escalated",,,,"Prime","2018-08-08T17:05:03Z",,,,"Closed",,,"TP"
2362,"1",2362,13098,1563,"2018-07-17T14:02:03Z",,"low","CR-C","2",,60.9637820045464,,"SAR",,,,"Prime","2018-07-17T14:02:03Z",,,,"Closed",,,"TP"
2363,"1",2363,13098,1563,"2018-07-11T12:59:03Z",,"low","CR-S","1",,69.1835566191003,,"SAR",,,,"Prime","2018-07-11T12:59:03Z",,,,"Closed",,,"TP"
2364,"1",2364,13098,1563,"2018-05-12T19:01:03Z",,"medium","CR-H","3",,59.7879967070185,,"Escalated",,,,"Prime","2018-05-12T19:01:03Z",,,,"Closed",,,"TP"
2365,"1",2365,13098,1563,"2018-04-26T17:06:03Z",,"high","CR-H","1",,88.1846751901321,,"Escalated",,,,"Prime","2018-04-26T17:06:03Z",,,,"Closed",,,"TP"
2366,"1",2366,13098,1563,"2018-04-26T17:04:03Z",,"low","CR-H","4",,59.6974729793146,,"SAR",,,,"Prime","2018-04-26T17:04:03Z",,,,"Closed",,,"TP"
2367,"1",2367,13098,1563,"2019-03-08T16:14:03Z",,"low","CR-S","2",,78.1890200567432,,"Escalated",,,,"Prime","2019-03-08T16:14:03Z",,,,"Closed",,,"TP"
2368,"1",2368,13098,1563,"2019-03-04T17:55:03Z",,"medium","CR-H","4",,95.6262381398119,,"SAR",,,,"Prime","2019-03-04T17:55:03Z",,,,"Closed",,,"TP"
2369,"1",2369,13098,1563,"2019-03-04T17:54:03Z",,"low","CR-T","1",,77.9020712827332,,"SAR",,,,"Prime","2019-03-04T17:54:03Z",,,,"Closed",,,"TP"
2370,"1",2370,13098,1563,"2019-02-28T12:18:03Z",,"low","CR-C","4",,65.2595236548223,,"Escalated",,,,"Prime","2019-02-28T12:18:03Z",,,,"Closed",,,"TP"
2371,"1",2371,13098,1563,"2019-02-16T17:54:03Z",,"low","CR-C","1",,60.4443101212382,,"Escalated",,,,"Prime","2019-02-16T17:54:03Z",,,,"Closed",,,"TP"
2372,"1",2372,13098,1563,"2019-02-08T20:46:03Z",,"high","CR-H","2",,55.2675862098113,,"SAR",,,,"Prime","2019-02-08T20:46:03Z",,,,"Closed",,,"TP"
2373,"1",2373,13098,1563,"2019-01-25T18:56:03Z",,"high","CR-T","1",,66.0373700549826,,"SAR",,,,"Prime","2019-01-25T18:56:03Z",,,,"Closed",,,"TP"
2374,"1",2374,13098,1563,"2019-01-08T11:57:03Z",,"low","CR-S","4",,53.6142025724985,,"Escalated",,,,"Prime","2019-01-08T11:57:03Z",,,,"Closed",,,"TP"
2375,"1",2375,13098,1563,"2019-01-08T11:16:03Z",,"low","CR-C","3",,74.0930252126418,,"SAR",,,,"Prime","2019-01-08T11:16:03Z",,,,"Closed",,,"TP"
2376,"1",2376,13098,1563,"2018-12-12T14:21:03Z",,"low","CR-H","1",,75.8242954267189,,"Escalated",,,,"Prime","2018-12-12T14:21:03Z",,,,"Closed",,,"TP"
2377,"1",2377,13098,1563,"2018-12-05T16:34:03Z",,"medium","CR-H","2",,87.8378126304597,,"Escalated",,,,"Prime","2018-12-05T16:34:03Z",,,,"Closed",,,"TP"
2378,"1",2378,13098,1563,"2018-11-16T13:30:03Z",,"medium","CR-S","3",,52.6821725303307,,"SAR",,,,"Prime","2018-11-16T13:30:03Z",,,,"Closed",,,"TP"
2379,"1",2379,13098,1563,"2018-11-02T11:38:03Z",,"high","CR-H","2",,88.800489064306,,"SAR",,,,"Prime","2018-11-02T11:38:03Z",,,,"Closed",,,"TP"
2380,"1",2380,13098,1563,"2018-10-26T09:55:03Z",,"low","CR-H","4",,82.2968655149452,,"Escalated",,,,"Prime","2018-10-26T09:55:03Z",,,,"Closed",,,"TP"
2381,"1",2381,13098,1563,"2018-10-19T13:46:03Z",,"low","CR-C","1",,97.4273722036742,,"Escalated",,,,"Prime","2018-10-19T13:46:03Z",,,,"Closed",,,"TP"
2382,"1",2382,13098,1563,"2018-10-09T13:54:03Z",,"low","CR-T","2",,94.4266734179109,,"SAR",,,,"Prime","2018-10-09T13:54:03Z",,,,"Closed",,,"TP"
2383,"1",2383,13098,1563,"2018-10-03T13:53:03Z",,"low","CR-C","1",,87.3485048767179,,"SAR",,,,"Prime","2018-10-03T13:53:03Z",,,,"Closed",,,"TP"
2384,"1",2384,13098,1563,"2018-09-21T15:36:03Z",,"medium","CR-H","1",,85.1015086984262,,"Escalated",,,,"Prime","2018-09-21T15:36:03Z",,,,"Closed",,,"TP"
2385,"1",2385,13098,1563,"2018-09-05T13:36:03Z",,"high","CR-S","3",,62.2333586099558,,"Escalated",,,,"Prime","2018-09-05T13:36:03Z",,,,"Closed",,,"TP"
2386,"1",2386,13098,1563,"2018-08-23T11:11:03Z",,"low","CR-C","3",,65.0867181946524,,"SAR",,,,"Prime","2018-08-23T11:11:03Z",,,,"Closed",,,"TP"
2387,"1",2387,13098,1563,"2018-08-08T11:34:03Z",,"low","CR-S","2",,56.0548865469173,,"SAR",,,,"Prime","2018-08-08T11:34:03Z",,,,"Closed",,,"TP"
2388,"1",2388,13098,1563,"2018-07-05T13:41:03Z",,"high","CR-S","3",,77.8470702585764,,"SAR",,,,"Prime","2018-07-05T13:41:03Z",,,,"Closed",,,"TP"
2389,"1",2389,13098,1563,"2018-06-09T13:47:03Z",,"medium","CR-T","1",,56.7689426592551,,"SAR",,,,"Prime","2018-06-09T13:47:03Z",,,,"Closed",,,"TP"
2390,"1",2390,13098,1563,"2018-05-09T13:32:03Z",,"low","CR-C","1",,66.9566530967131,,"Escalated",,,,"Prime","2018-05-09T13:32:03Z",,,,"Closed",,,"TP"
2391,"1",2391,13098,1563,"2018-04-26T15:46:03Z",,"low","CR-H","2",,92.4554089666344,,"SAR",,,,"Prime","2018-04-26T15:46:03Z",,,,"Closed",,,"TP"
2392,"1",2392,12550,1164,"2018-12-20T15:35:03Z",,"low","CR-T","4",,60.9304783632979,,"Escalated",,,,"Prime","2018-12-20T15:35:03Z",,,,"Closed",,,"TP"
2393,"1",2393,14808,2771,"2019-01-29T13:02:03Z",,"medium","CR-S","3",,97.8170130983926,,"SAR",,,,"Prime","2019-01-29T13:02:03Z",,,,"Closed",,,"TP"
2394,"1",2394,14808,2771,"2018-12-26T11:05:03Z",,"medium","CR-T","4",,54.4341164641082,,"SAR",,,,"Prime","2018-12-26T11:05:03Z",,,,"Closed",,,"TP"
2395,"1",2395,14808,2771,"2018-12-25T12:27:03Z",,"high","CR-H","3",,75.7952583138831,,"Escalated",,,,"Prime","2018-12-25T12:27:03Z",,,,"Closed",,,"TP"
2396,"1",2396,14808,2771,"2018-10-16T13:52:03Z",,"medium","CR-H","2",,58.0990084097721,,"Escalated",,,,"Prime","2018-10-16T13:52:03Z",,,,"Closed",,,"TP"
2397,"1",2397,14808,2771,"2018-10-08T13:04:03Z",,"high","CR-T","1",,52.7316818130203,,"Escalated",,,,"Prime","2018-10-08T13:04:03Z",,,,"Closed",,,"TP"
2398,"1",2398,14808,2771,"2018-09-24T13:52:03Z",,"low","CR-S","2",,70.2100278111175,,"SAR",,,,"Prime","2018-09-24T13:52:03Z",,,,"Closed",,,"TP"
2399,"1",2399,14808,2771,"2019-01-29T13:21:03Z",,"high","CR-C","2",,77.1516874665394,,"SAR",,,,"Prime","2019-01-29T13:21:03Z",,,,"Closed",,,"TP"
2400,"1",2400,14808,2771,"2018-12-25T12:19:03Z",,"low","CR-C","4",,82.3130392818712,,"SAR",,,,"Prime","2018-12-25T12:19:03Z",,,,"Closed",,,"TP"
2401,"1",2401,14808,2771,"2018-10-08T13:07:03Z",,"low","CR-C","4",,74.4177261833102,,"Escalated",,,,"Prime","2018-10-08T13:07:03Z",,,,"Closed",,,"TP"
2402,"1",2402,14808,2771,"2018-10-08T13:03:03Z",,"medium","CR-S","2",,88.5813083848916,,"SAR",,,,"Prime","2018-10-08T13:03:03Z",,,,"Closed",,,"TP"
2403,"1",2403,14808,2771,"2018-09-24T13:54:03Z",,"medium","CR-T","4",,93.4486230020411,,"SAR",,,,"Prime","2018-09-24T13:54:03Z",,,,"Closed",,,"TP"
2404,"1",2404,14808,2771,"2018-09-24T13:51:03Z",,"low","CR-S","1",,59.5981345395558,,"SAR",,,,"Prime","2018-09-24T13:51:03Z",,,,"Closed",,,"TP"
2405,"1",2405,14808,2771,"2018-09-18T13:53:03Z",,"low","CR-T","1",,57.5295285554603,,"SAR",,,,"Prime","2018-09-18T13:53:03Z",,,,"Closed",,,"TP"
2406,"1",2406,15195,3046,"2019-03-07T14:20:03Z",,"low","CR-H","2",,82.7021972741932,,"SAR",,,,"Prime","2019-03-07T14:20:03Z",,,,"Closed",,,"TP"
2407,"1",2407,14146,2294,"2018-04-28T11:32:03Z",,"low","CR-S","3",,79.2029975098558,,"SAR",,,,"Prime","2018-04-28T11:32:03Z",,,,"Closed",,,"TP"
2408,"1",2408,14146,2294,"2019-03-01T12:18:03Z",,"low","CR-T","2",,99.9353458406404,,"SAR",,,,"Prime","2019-03-01T12:18:03Z",,,,"Closed",,,"TP"
2409,"1",2409,14146,2294,"2018-12-18T16:01:03Z",,"medium","CR-S","3",,94.7033633594401,,"SAR",,,,"Prime","2018-12-18T16:01:03Z",,,,"Closed",,,"TP"
2410,"1",2410,14146,2294,"2018-12-18T16:00:03Z",,"high","CR-H","4",,90.8869859296829,,"Escalated",,,,"Prime","2018-12-18T16:00:03Z",,,,"Closed",,,"TP"
2411,"1",2411,14146,2294,"2018-06-28T12:04:03Z",,"high","CR-H","3",,54.5383511460386,,"Escalated",,,,"Prime","2018-06-28T12:04:03Z",,,,"Closed",,,"TP"
2412,"1",2412,14146,2294,"2018-03-17T17:52:03Z",,"high","CR-C","2",,92.0789085328579,,"Escalated",,,,"Prime","2018-03-17T17:52:03Z",,,,"Closed",,,"TP"
2413,"1",2413,12739,1322,"2018-12-21T14:00:03Z",,"medium","CR-H","3",,55.7411167188548,,"Escalated",,,,"Prime","2018-12-21T14:00:03Z",,,,"Closed",,,"TP"
2414,"1",2414,12678,1272,"2018-09-15T11:06:03Z",,"low","CR-C","1",,64.5846196683124,,"Escalated",,,,"Prime","2018-09-15T11:06:03Z",,,,"Closed",,,"TP"
2415,"1",2415,12678,1272,"2019-01-26T14:04:03Z",,"low","CR-T","1",,63.1054394179955,,"Escalated",,,,"Prime","2019-01-26T14:04:03Z",,,,"Closed",,,"TP"
2416,"1",2416,12678,1272,"2019-01-26T08:39:03Z",,"high","CR-C","2",,71.8285306356847,,"SAR",,,,"Prime","2019-01-26T08:39:03Z",,,,"Closed",,,"TP"
2417,"1",2417,12678,1272,"2018-12-21T11:52:03Z",,"medium","CR-C","1",,70.9899331792258,,"SAR",,,,"Prime","2018-12-21T11:52:03Z",,,,"Closed",,,"TP"
2418,"1",2418,12678,1272,"2018-11-29T12:22:03Z",,"low","CR-T","4",,94.5323685649782,,"SAR",,,,"Prime","2018-11-29T12:22:03Z",,,,"Closed",,,"TP"
2419,"1",2419,12678,1272,"2018-11-29T11:24:03Z",,"low","CR-T","1",,92.390555201564,,"SAR",,,,"Prime","2018-11-29T11:24:03Z",,,,"Closed",,,"TP"
2420,"1",2420,12678,1272,"2018-10-11T12:48:03Z",,"medium","CR-S","3",,57.6395676471293,,"Escalated",,,,"Prime","2018-10-11T12:48:03Z",,,,"Closed",,,"TP"
2421,"1",2421,12678,1272,"2018-09-03T12:53:03Z",,"medium","CR-S","1",,68.1629476952367,,"Escalated",,,,"Prime","2018-09-03T12:53:03Z",,,,"Closed",,,"TP"
2422,"1",2422,12678,1272,"2018-07-03T10:08:03Z",,"low","CR-T","1",,53.292412403971,,"SAR",,,,"Prime","2018-07-03T10:08:03Z",,,,"Closed",,,"TP"
2423,"1",2423,12678,1272,"2018-05-29T13:43:03Z",,"medium","CR-H","4",,69.3552777520381,,"Escalated",,,,"Prime","2018-05-29T13:43:03Z",,,,"Closed",,,"TP"
2424,"1",2424,12678,1272,"2018-03-21T13:00:03Z",,"high","CR-H","3",,97.1962576266378,,"SAR",,,,"Prime","2018-03-21T13:00:03Z",,,,"Closed",,,"TP"
2425,"1",2425,15576,3322,"2019-01-31T13:03:03Z",,"low","CR-C","2",,93.1714904145338,,"SAR",,,,"Prime","2019-01-31T13:03:03Z",,,,"Closed",,,"TP"
2426,"1",2426,16766,4174,"2018-06-09T17:22:03Z",,"medium","CR-H","1",,99.2868271423504,,"SAR",,,,"Prime","2018-06-09T17:22:03Z",,,,"Closed",,,"TP"
2427,"1",2427,16766,4174,"2018-06-09T15:34:03Z",,"high","CR-T","4",,74.9353426857851,,"SAR",,,,"Prime","2018-06-09T15:34:03Z",,,,"Closed",,,"TP"
2428,"1",2428,17841,4920,"2019-02-21T15:54:03Z",,"medium","CR-C","2",,75.0970984343439,,"Escalated",,,,"Prime","2019-02-21T15:54:03Z",,,,"Closed",,,"TP"
2429,"1",2429,17841,4920,"2019-02-21T15:53:03Z",,"low","CR-C","4",,70.312538719736,,"Escalated",,,,"Prime","2019-02-21T15:53:03Z",,,,"Closed",,,"TP"
2430,"1",2430,17841,4920,"2019-02-18T16:48:03Z",,"high","CR-H","4",,93.7236337107606,,"SAR",,,,"Prime","2019-02-18T16:48:03Z",,,,"Closed",,,"TP"
2431,"1",2431,17841,4920,"2019-02-02T14:55:03Z",,"high","CR-T","4",,54.5633254223503,,"Escalated",,,,"Prime","2019-02-02T14:55:03Z",,,,"Closed",,,"TP"
2432,"1",2432,17841,4920,"2019-01-31T12:51:03Z",,"high","CR-C","3",,53.4749993588775,,"SAR",,,,"Prime","2019-01-31T12:51:03Z",,,,"Closed",,,"TP"
2433,"1",2433,17841,4920,"2019-01-24T13:22:03Z",,"medium","CR-S","1",,92.7983311354183,,"SAR",,,,"Prime","2019-01-24T13:22:03Z",,,,"Closed",,,"TP"
2434,"1",2434,17841,4920,"2019-01-17T13:12:03Z",,"high","CR-T","4",,65.3113976120949,,"SAR",,,,"Prime","2019-01-17T13:12:03Z",,,,"Closed",,,"TP"
2435,"1",2435,17841,4920,"2019-01-08T13:52:03Z",,"high","CR-H","2",,75.7688864832744,,"Escalated",,,,"Prime","2019-01-08T13:52:03Z",,,,"Closed",,,"TP"
2436,"1",2436,17841,4920,"2018-12-27T15:42:03Z",,"medium","CR-H","2",,96.6530759469606,,"SAR",,,,"Prime","2018-12-27T15:42:03Z",,,,"Closed",,,"TP"
2437,"1",2437,17841,4920,"2018-12-19T12:58:03Z",,"low","CR-H","4",,92.9076307686046,,"SAR",,,,"Prime","2018-12-19T12:58:03Z",,,,"Closed",,,"TP"
2438,"1",2438,17841,4920,"2018-12-13T12:39:03Z",,"medium","CR-T","2",,68.4764125733636,,"Escalated",,,,"Prime","2018-12-13T12:39:03Z",,,,"Closed",,,"TP"
2439,"1",2439,17841,4920,"2018-11-30T13:56:03Z",,"medium","CR-H","1",,80.4050476523116,,"SAR",,,,"Prime","2018-11-30T13:56:03Z",,,,"Closed",,,"TP"
2440,"1",2440,17841,4920,"2018-11-26T13:47:03Z",,"low","CR-T","2",,57.4371290160343,,"SAR",,,,"Prime","2018-11-26T13:47:03Z",,,,"Closed",,,"TP"
2441,"1",2441,17841,4920,"2018-11-23T12:18:03Z",,"low","CR-T","4",,53.2586975721642,,"SAR",,,,"Prime","2018-11-23T12:18:03Z",,,,"Closed",,,"TP"
2442,"1",2442,17841,4920,"2018-11-07T13:18:03Z",,"low","CR-S","1",,84.7969595226459,,"SAR",,,,"Prime","2018-11-07T13:18:03Z",,,,"Closed",,,"TP"
2443,"1",2443,17841,4920,"2018-10-27T13:10:03Z",,"high","CR-C","2",,75.5679394584149,,"Escalated",,,,"Prime","2018-10-27T13:10:03Z",,,,"Closed",,,"TP"
2444,"1",2444,17841,4920,"2018-09-11T16:48:03Z",,"high","CR-C","4",,93.9913899637759,,"SAR",,,,"Prime","2018-09-11T16:48:03Z",,,,"Closed",,,"TP"
2445,"1",2445,17841,4920,"2018-09-03T15:48:03Z",,"low","CR-S","4",,76.3938412652351,,"Escalated",,,,"Prime","2018-09-03T15:48:03Z",,,,"Closed",,,"TP"
2446,"1",2446,17841,4920,"2018-08-29T15:09:03Z",,"high","CR-C","3",,92.7755886455998,,"Escalated",,,,"Prime","2018-08-29T15:09:03Z",,,,"Closed",,,"TP"
2447,"1",2447,17841,4920,"2018-08-25T14:21:03Z",,"medium","CR-C","2",,61.9486818555743,,"Escalated",,,,"Prime","2018-08-25T14:21:03Z",,,,"Closed",,,"TP"
2448,"1",2448,17841,4920,"2018-08-14T17:58:03Z",,"high","CR-H","2",,89.6656524739228,,"Escalated",,,,"Prime","2018-08-14T17:58:03Z",,,,"Closed",,,"TP"
2449,"1",2449,17841,4920,"2018-08-11T15:22:03Z",,"low","CR-S","2",,99.0279105957597,,"SAR",,,,"Prime","2018-08-11T15:22:03Z",,,,"Closed",,,"TP"
2450,"1",2450,17841,4920,"2018-08-08T13:35:03Z",,"high","CR-S","1",,72.4556347355247,,"SAR",,,,"Prime","2018-08-08T13:35:03Z",,,,"Closed",,,"TP"
2451,"1",2451,17841,4920,"2018-08-01T11:08:03Z",,"high","CR-H","2",,61.5190162556246,,"Escalated",,,,"Prime","2018-08-01T11:08:03Z",,,,"Closed",,,"TP"
2452,"1",2452,17841,4920,"2018-07-04T15:08:03Z",,"low","CR-H","4",,97.5189581862651,,"Escalated",,,,"Prime","2018-07-04T15:08:03Z",,,,"Closed",,,"TP"
2453,"1",2453,17841,4920,"2018-05-29T17:19:03Z",,"high","CR-S","2",,75.6622347980738,,"SAR",,,,"Prime","2018-05-29T17:19:03Z",,,,"Closed",,,"TP"
2454,"1",2454,17841,4920,"2018-05-14T17:28:03Z",,"low","CR-C","1",,95.552991295699,,"SAR",,,,"Prime","2018-05-14T17:28:03Z",,,,"Closed",,,"TP"
2455,"1",2455,17841,4920,"2018-04-20T13:00:03Z",,"low","CR-S","2",,51.0802247328684,,"SAR",,,,"Prime","2018-04-20T13:00:03Z",,,,"Closed",,,"TP"
2456,"1",2456,17841,4920,"2018-04-16T15:53:03Z",,"high","CR-H","3",,69.8378252796829,,"Escalated",,,,"Prime","2018-04-16T15:53:03Z",,,,"Closed",,,"TP"
2457,"1",2457,17841,4920,"2018-03-01T16:30:03Z",,"low","CR-S","3",,96.4527635718696,,"Escalated",,,,"Prime","2018-03-01T16:30:03Z",,,,"Closed",,,"TP"
2458,"1",2458,17841,4920,"2019-03-08T14:07:03Z",,"low","CR-S","1",,78.8909248658456,,"Escalated",,,,"Prime","2019-03-08T14:07:03Z",,,,"Closed",,,"TP"
2459,"1",2459,17841,4920,"2019-03-06T16:23:03Z",,"medium","CR-H","4",,57.221491355449,,"Escalated",,,,"Prime","2019-03-06T16:23:03Z",,,,"Closed",,,"TP"
2460,"1",2460,17841,4920,"2019-03-02T15:49:03Z",,"medium","CR-S","1",,84.5741129247472,,"Escalated",,,,"Prime","2019-03-02T15:49:03Z",,,,"Closed",,,"TP"
2461,"1",2461,17841,4920,"2019-03-01T21:42:03Z",,"high","CR-C","2",,53.9944327436388,,"SAR",,,,"Prime","2019-03-01T21:42:03Z",,,,"Closed",,,"TP"
2462,"1",2462,17841,4920,"2019-02-27T19:52:03Z",,"low","CR-H","2",,81.2039104290307,,"SAR",,,,"Prime","2019-02-27T19:52:03Z",,,,"Closed",,,"TP"
2463,"1",2463,17841,4920,"2019-02-25T13:12:03Z",,"high","CR-S","2",,51.6541119548492,,"SAR",,,,"Prime","2019-02-25T13:12:03Z",,,,"Closed",,,"TP"
2464,"1",2464,17841,4920,"2019-02-22T21:59:03Z",,"high","CR-H","1",,60.8746056328528,,"Escalated",,,,"Prime","2019-02-22T21:59:03Z",,,,"Closed",,,"TP"
2465,"1",2465,17841,4920,"2019-02-21T16:07:03Z",,"medium","CR-T","3",,69.3841867265292,,"Escalated",,,,"Prime","2019-02-21T16:07:03Z",,,,"Closed",,,"TP"
2466,"1",2466,17841,4920,"2019-02-18T17:00:03Z",,"low","CR-C","1",,51.9646346569061,,"SAR",,,,"Prime","2019-02-18T17:00:03Z",,,,"Closed",,,"TP"
2467,"1",2467,17841,4920,"2019-02-16T12:58:03Z",,"high","CR-H","4",,52.8448490658775,,"SAR",,,,"Prime","2019-02-16T12:58:03Z",,,,"Closed",,,"TP"
2468,"1",2468,17841,4920,"2019-02-14T13:47:03Z",,"low","CR-C","2",,71.9613630906679,,"SAR",,,,"Prime","2019-02-14T13:47:03Z",,,,"Closed",,,"TP"
2469,"1",2469,17841,4920,"2019-02-14T13:46:03Z",,"high","CR-H","1",,57.924649619963,,"Escalated",,,,"Prime","2019-02-14T13:46:03Z",,,,"Closed",,,"TP"
